,text,class
3382,walruses became a sought-after animal for zoos in the early 1900s. it wasn't until after wwi that zoos were able to care for them effectively. most walruses only lived a few years before they succumbed to pneumonia.,seal
3383,"animal and sea lions, however, are staples in aquariums and zoos. it wasn't until the 1960s that zoos had the knowledge and ability to supply proper nourishment to walruses and allow them to grow properly.",seal
3384,cnn.com will feature ireporter photos in a weekly travel snapshots gallery. please submit your best shots of new zealand for next week. visit cnn.com/travel next wednesday for a new gallery of snapshots.,seal
3385,"during the height of the empire, mediterranean monk animals were included in animal. there are 30 different species worldwide! there are more than 30 species of monk animals in the mediterranean. the mediterranean monk animal is one of 30 species in the world.",seal
3386,cnn.com will feature ireporter photos in a weekly travel snapshots gallery. please submit your best shots of new zealand for next week. visit cnn.com/travel next wednesday for a new gallery of snapshots.,seal
3387,click through all of our animal images in the gallery below to see more animal images. there are 30 different animal species worldwide! click through the gallery to see all of the animal images we've featured so far.,seal
3388,"the animal’s paddle-shaped flippers and unique physiology enable it to thrive in even the most perilous aquatic conditions. animal vocalizations consist of grunts, barks, growls, chirps, and whistles to communicate their thoughts and feelings.",seal
3389,"animals are animals that have played an integral role in the culture of the inuit, north sea peoples, and others. they have even been trained the us navy for limited military applications.",seal
3390,"animals are most closely related to modern day bears, weasels, skunks, and otters. pinniped is aptly chosen, since it means “fin-footed” in latin. all pinnipeds occupy the order of carnivora.",seal
3391,"pinnipeds fall into three broad families. the otariidae encompasses all the major species of eared animals, including sea lions and fur animals. the phocidae family is comprised of all true animals or earless animals (the name is a misnomer)",seal
3392,"it contains only a single living species, the walrus. together, these three families account for a total of 32 or 33 living species. fifty more extinct species have been documented from either recent history or the fossil record.",seal
3393,"this species can be identified by its large tusks, smaller eyes, especially prominent whiskers, and almost completely hairless bodies. the location of the ears and the presence of thicker coats of fur are the two major characteristics that distinguishes the eared animals from the true animals.",seal
